丰台,苗圃东里 ,2室1厅,65.88平米,东南,简装,有,低,22,1998,赵公口,1,358,54342,40
丰台,万年花城二期 ,2室2厅,97.72平米,南,精装,有,低,9,2007,玉泉营,1,688,70406,22
丰台,上海建筑 ,2室1厅,105.59平米,南 北,简装,有,低,10,2010,大红门,0,610,57771,123
丰台,青塔秀园 ,1室1厅,46.39平米,南,毛坯,无,低,6,1994,青塔,0,243,52382,83
丰台,嘉园二里 ,2室1厅,62.15平米,西北,简装,有,高,20,1998,马家堡,1,343,55190,190
丰台,嘉园一里 ,2室1厅,57.77平米,南 北,简装,有,中,18,1997,马家堡,1,355,61451,446
丰台,广安﹒康馨家园 ,2室1厅,81.68平米,南 北,精装,有,高,34,2015,青塔,0,408,49952,29
丰台,洋桥北里 ,2室1厅,54.7平米,南 北,简装,无,中,6,1988,洋桥,1,335,61244,15
丰台,珠江骏景中区 ,2室1厅,98.47平米,南 北,简装,有,中,24,2002,西罗园,1,620,62964,50
丰台,星河城西区 ,2室1厅,90.99平米,东,简装,有,中,17,2006,马家堡,1,635,69788,36
丰台,角门东里 ,2室1厅,64.81平米,南,简装,有,高,19,1993,角门,1,405,62491,11
丰台,西翠芳庭 ,3室1厅,120.43平米,西南 北,精装,有,中,22,2002,青塔,0,560,46501,12
丰台,西马金润二区 ,2室2厅,104.68平米,东南,简装,有,高,17,2005,马家堡,1,635,60662,8
丰台,马家堡西里 ,3室1厅,73.62平米,南 北,精装,无,低,6,1993,马家堡,1,450,61125,17
丰台,慧时欣园 ,2室2厅,102.1平米,东南,精装,有,高,27,2003,木樨园,1,585,57297,7
丰台,首科花园 ,3室1厅,114.94平米,西南,精装,有,顶,24,2005,太平桥,1,740,64382,65
丰台,久敬佳园三区 ,2室1厅,98.2平米,南 北,精装,无,低,6,2005,和义,0,495,50408,37
丰台,威尔夏大道 ,2室1厅,128.65平米,西南 北,精装,有,高,21,2006,太平桥,1,920,71512,26
丰台,恋日嘉园二期 ,3室2厅,163.96平米,南 北,简装,有,高,15,2005,草桥,1,1055,64345,35
丰台,玺萌丽苑 ,3室1厅,117.23平米,东,精装,有,中,24,2003,草桥,1,679,57921,52
丰台,开阳里六区 ,4室1厅,165.72平米,南 北,精装,有,低,24,2002,北京南站,1,960,57930,50
丰台,丰益花园西区 ,3室1厅,111.42平米,东南 北,精装,有,高,25,2001,丽泽,1,600,53851,26
丰台,彩虹城五区 ,1室1厅,54.57平米,西 北,精装,有,高,15,2005,赵公口,1,326,59740,41
丰台,东大街西里 ,2室1厅,57.04平米,南 北,精装,无,高,6,1990,七里庄,1,315,55225,155
丰台,万年花城四期 ,2室1厅,96.47平米,南,简装,有,低,27,2008,玉泉营,1,618,64062,81
丰台,苗圃东里 ,2室1厅,65.88平米,西南,简装,有,高,22,1998,赵公口,1,349,52976,118
丰台,芳群园二区 ,2室1厅,58.98平米,南 西,简装,有,中,25,1990,方庄,1,388,65786,40
丰台,和光里 ,1室1厅,54.78平米,北,简装,有,高,16,2005,五里店,1,278,50749,56
丰台,宝隆温泉公寓 ,1室1厅,39.12平米,西南,精装,有,高,31,2000,科技园区,1,218,55726,108
丰台,万源西里 ,2室1厅,67.4平米,南,简装,无,底,4,1990,旧宫,1,340,50446,8
丰台,金泰城丽湾 ,2室1厅,86.2平米,南 北,精装,有,高,18,2007,菜户营,0,735,85267,37
丰台,枫竹苑二区 ,2室1厅,90.16平米,西南,精装,有,高,17,2003,马家堡,1,575,63776,33
丰台,马家堡西里 ,2室1厅,75.7平米,西北,简装,有,高,24,2006,马家堡,1,442,58389,74
丰台,天伦锦城 ,2室1厅,83.3平米,东,简装,有,中,13,2004,花乡,0,392,47059,56
丰台,嘉丽园 ,2室1厅,83.75平米,东,简装,有,中,24,2001,马家堡,1,510,60896,99
